product_id,name,category,calories,protein_g,carbs_g,fiber_g,fat_g,sugar_g,sodium_mg,sat_fat_g,has_high_fructose_corn_syrup,has_hydrogenated_oils,has_artificial_sweeteners,has_artificial_colors,has_healthy_evoo_oil,health_score,nutriscore_grade
PROD_04536,Fresh Produce Item #4536,Whole Foods & Produce,80.3,2.4,6.7,5.9,0.4,6.7,31.7,0.4,0,0,0,0,0,7.64,B
PROD_04537,Nutrition Shake/Supplement #4537,Dietary Supplements & Shakes,190.5,38.9,6.4,6.4,4.2,2.3,98.6,2.5,0,0,1,1,0,7.81,B
PROD_04538,Lean Protein #4538,Lean Proteins & Poultry,216.6,39.7,4.9,0.1,10.8,0.6,181.1,0.9,0,0,0,0,0,8.45,A
PROD_04539,Fresh Produce Item #4539,Whole Foods & Produce,79.2,1.2,24.5,5.2,0.7,12.1,25.9,0.0,0,0,0,0,0,2.74,E
PROD_04540,Nutrition Shake/Supplement #4540,Dietary Supplements & Shakes,271.1,20.1,19.3,3.4,4.4,1.4,226.5,0.7,0,0,0,0,0,6.74,B
PROD_04541,Processed Snack #4541,Processed Snacks & Sweets,481.5,4.1,68.2,1.2,8.8,36.2,400.9,4.5,1,0,0,1,0,1.0,E
PROD_04542,Fresh Produce Item #4542,Whole Foods & Produce,72.2,0.6,23.9,5.3,0.1,11.1,8.2,0.1,0,0,0,0,0,3.83,D
PROD_04543,Prepared Meal #4543,Fast Food & Prepared Meals,551.8,19.0,44.7,1.7,21.3,9.1,977.9,5.5,0,0,0,0,0,5.31,C
PROD_04544,Grain/Legume #4544,Whole Grains & Legumes,169.9,14.5,60.8,13.4,2.3,2.1,41.9,0.9,0,0,0,0,1,6.95,B
PROD_04545,Prepared Meal #4545,Fast Food & Prepared Meals,479.6,34.3,51.5,5.6,29.0,4.2,1249.4,9.0,0,0,0,0,0,6.15,C
PROD_04546,Fresh Produce Item #4546,Whole Foods & Produce,108.7,0.7,25.0,3.8,0.5,7.4,5.4,0.4,0,0,0,0,0,4.75,D
PROD_04547,Nutrition Shake/Supplement #4547,Dietary Supplements & Shakes,125.4,44.9,13.4,1.3,2.1,2.0,113.5,2.0,0,0,0,1,0,7.28,B
PROD_04548,Lean Protein #4548,Lean Proteins & Poultry,176.6,33.0,3.7,0.9,6.8,0.7,153.5,2.4,0,0,0,0,0,8.46,A
PROD_04549,Lean Protein #4549,Lean Proteins & Poultry,138.9,42.3,3.7,0.1,9.0,0.6,246.6,1.4,0,0,0,0,1,9.22,A
PROD_04550,Grain/Legume #4550,Whole Grains & Legumes,241.4,14.8,41.6,8.9,1.3,2.5,81.6,0.7,0,0,0,0,0,8.18,A
PROD_04551,Condiment #4551,Condiments & Sauces,94.9,1.5,33.2,0.3,7.6,23.9,251.4,1.0,0,0,0,0,1,1.79,E
PROD_04552,Prepared Meal #4552,Fast Food & Prepared Meals,397.1,33.7,86.4,3.7,14.9,5.8,1292.9,14.9,0,0,0,0,0,3.69,D
PROD_04553,Dairy Product #4553,Dairy & Cheese,187.4,20.2,8.9,0.0,22.2,8.9,190.3,15.5,0,0,0,1,0,3.72,D
PROD_04554,Prepared Meal #4554,Fast Food & Prepared Meals,929.2,13.8,45.1,2.4,31.4,5.1,1753.3,11.8,0,0,0,0,0,3.81,D
PROD_04555,Dairy Product #4555,Dairy & Cheese,281.6,18.9,4.0,0.0,17.2,4.0,130.5,17.2,1,0,1,0,0,1.84,E
PROD_04556,Fresh Produce Item #4556,Whole Foods & Produce,53.8,3.7,23.2,2.3,0.8,13.9,13.1,0.3,0,0,0,0,0,3.4,E
PROD_04557,Lean Protein #4557,Lean Proteins & Poultry,122.7,39.3,3.1,0.8,6.1,0.5,220.7,0.7,0,0,0,0,0,9.37,A
PROD_04558,Grain/Legume #4558,Whole Grains & Legumes,190.4,9.7,56.1,7.8,4.9,4.1,199.9,0.6,0,0,0,0,0,5.65,C
PROD_04559,Dairy Product #4559,Dairy & Cheese,179.1,20.5,11.6,0.0,16.2,8.3,265.0,7.8,0,0,0,0,0,6.66,B
PROD_04560,Superfood Oil/Nut #4560,Superfoods & Healthy Oils,254.3,8.9,4.0,2.0,24.5,1.3,30.7,3.7,0,0,0,0,1,6.2,C
PROD_04561,Prepared Meal #4561,Fast Food & Prepared Meals,734.9,17.4,76.3,5.6,37.6,20.3,908.4,4.6,0,1,0,1,0,2.22,E
PROD_04562,Condiment #4562,Condiments & Sauces,54.1,1.9,31.1,1.3,1.7,18.4,443.8,1.7,1,0,0,0,1,1.0,E
PROD_04563,Superfood Oil/Nut #4563,Superfoods & Healthy Oils,253.3,6.9,1.5,0.6,15.6,1.0,2.3,3.5,0,0,0,0,1,6.29,C
PROD_04564,Fresh Produce Item #4564,Whole Foods & Produce,55.8,3.7,5.0,5.0,1.7,5.0,8.7,0.3,0,0,0,0,0,9.01,A
PROD_04565,Nutrition Shake/Supplement #4565,Dietary Supplements & Shakes,314.6,23.4,20.9,4.6,3.0,8.8,216.5,1.6,1,0,1,0,0,4.19,D
PROD_04566,Condiment #4566,Condiments & Sauces,111.9,1.5,26.2,1.0,7.4,25.8,594.7,2.3,0,1,0,0,0,1.0,E
PROD_04567,Processed Snack #4567,Processed Snacks & Sweets,517.5,5.4,67.5,2.3,22.6,21.1,367.7,4.7,0,0,0,1,0,2.47,E
PROD_04568,Processed Snack #4568,Processed Snacks & Sweets,211.0,5.3,69.9,1.6,9.7,43.2,196.8,8.1,0,0,0,1,0,1.0,E
PROD_04569,Beverage Item #4569,Beverages & Drinks,194.4,0.2,0.5,0.4,0.9,0.5,42.7,0.0,0,0,1,0,0,5.65,C
PROD_04570,Processed Snack #4570,Processed Snacks & Sweets,357.1,5.2,62.9,1.3,13.3,35.0,461.9,8.1,0,0,0,0,0,3.81,D
PROD_04571,Condiment #4571,Condiments & Sauces,97.2,1.1,18.9,1.3,13.9,9.8,461.8,0.2,1,0,0,1,1,1.0,E
PROD_04572,Beverage Item #4572,Beverages & Drinks,222.9,0.6,30.1,0.3,0.6,25.3,75.3,0.0,0,0,0,0,0,1.72,E
PROD_04573,Nutrition Shake/Supplement #4573,Dietary Supplements & Shakes,182.4,34.2,16.1,6.0,1.6,10.1,193.6,1.5,0,0,0,0,0,10.0,A
PROD_04574,Processed Snack #4574,Processed Snacks & Sweets,332.6,1.9,53.0,2.4,20.4,33.6,537.0,3.1,1,1,0,1,0,1.0,E
PROD_04575,Fresh Produce Item #4575,Whole Foods & Produce,94.2,2.3,7.0,7.0,0.3,7.0,7.3,0.3,0,0,0,0,0,7.02,B
PROD_04576,Fresh Produce Item #4576,Whole Foods & Produce,47.8,2.5,6.4,4.9,1.9,3.1,27.8,0.3,0,0,0,0,0,9.47,A
PROD_04577,Nutrition Shake/Supplement #4577,Dietary Supplements & Shakes,198.7,30.1,11.3,2.0,4.3,1.4,137.3,0.7,0,0,0,0,0,9.45,A
PROD_04578,Nutrition Shake/Supplement #4578,Dietary Supplements & Shakes,242.1,31.4,20.1,1.3,2.1,1.6,136.6,1.7,0,0,0,1,0,6.81,B
PROD_04579,Dairy Product #4579,Dairy & Cheese,144.9,14.3,16.4,0.0,31.7,12.5,497.1,9.1,0,0,0,0,0,5.96,C
PROD_04580,Fresh Produce Item #4580,Whole Foods & Produce,113.2,2.1,14.4,2.5,0.5,4.1,30.4,0.2,0,0,0,0,1,5.77,C
PROD_04581,Beverage Item #4581,Beverages & Drinks,202.1,1.9,17.7,0.3,0.3,2.3,101.2,0.0,0,0,1,1,0,1.84,E
PROD_04582,Superfood Oil/Nut #4582,Superfoods & Healthy Oils,273.6,8.5,5.2,4.5,23.5,0.7,30.2,1.7,0,0,0,0,1,7.44,B
PROD_04583,Condiment #4583,Condiments & Sauces,97.1,1.4,32.4,0.2,17.4,7.3,411.0,0.3,0,0,0,1,0,3.4,E
PROD_04584,Lean Protein #4584,Lean Proteins & Poultry,136.6,37.9,0.0,0.0,6.1,0.0,433.9,2.5,0,0,0,0,0,8.46,A
PROD_04585,Superfood Oil/Nut #4585,Superfoods & Healthy Oils,181.6,6.2,7.8,2.4,22.5,0.4,31.2,1.7,0,0,0,0,1,5.02,C
PROD_04586,Processed Snack #4586,Processed Snacks & Sweets,235.1,5.2,57.5,2.8,28.6,38.7,494.6,3.9,1,0,0,1,0,1.5,E
PROD_04587,Processed Snack #4587,Processed Snacks & Sweets,367.1,4.7,31.5,1.6,20.6,31.4,552.1,3.0,0,0,0,0,0,4.22,D
PROD_04588,Condiment #4588,Condiments & Sauces,103.2,0.1,24.3,0.4,8.2,18.7,779.7,0.7,0,0,0,0,0,1.0,E
PROD_04589,Prepared Meal #4589,Fast Food & Prepared Meals,442.7,35.9,76.1,5.4,50.8,14.9,458.9,11.8,0,1,0,0,0,5.05,C
PROD_04590,Superfood Oil/Nut #4590,Superfoods & Healthy Oils,163.4,2.6,0.6,0.6,27.5,0.6,6.3,3.1,0,0,0,0,1,9.37,A
PROD_04591,Fresh Produce Item #4591,Whole Foods & Produce,48.8,3.5,13.9,5.2,1.9,12.9,40.5,0.1,0,0,0,0,1,6.63,B
PROD_04592,Beverage Item #4592,Beverages & Drinks,159.5,2.0,42.9,0.4,0.7,34.1,70.8,0.0,0,0,0,1,0,1.0,E
PROD_04593,Grain/Legume #4593,Whole Grains & Legumes,240.8,16.2,62.9,15.7,3.1,3.2,118.4,0.6,0,0,0,0,0,7.96,B
PROD_04594,Condiment #4594,Condiments & Sauces,29.4,1.5,2.6,1.2,10.4,2.6,1139.7,0.4,1,1,0,1,0,1.0,E
PROD_04595,Grain/Legume #4595,Whole Grains & Legumes,338.1,15.8,26.1,13.6,1.7,3.1,162.3,0.6,0,0,0,0,0,7.59,B
PROD_04596,Nutrition Shake/Supplement #4596,Dietary Supplements & Shakes,281.5,39.7,9.2,6.6,1.8,2.9,204.4,1.3,0,0,1,0,0,7.62,B
PROD_04597,Lean Protein #4597,Lean Proteins & Poultry,205.7,24.3,1.4,0.4,6.3,0.4,112.9,3.5,0,0,0,0,0,9.05,A
PROD_04598,Nutrition Shake/Supplement #4598,Dietary Supplements & Shakes,116.5,30.5,7.0,5.1,2.0,2.4,284.5,2.0,0,0,0,0,0,10.0,A
PROD_04599,Processed Snack #4599,Processed Snacks & Sweets,331.7,4.0,69.6,1.3,8.7,22.8,774.1,8.7,1,1,0,1,0,1.0,E
PROD_04600,Dairy Product #4600,Dairy & Cheese,289.9,8.1,6.5,0.0,7.6,3.0,180.4,6.7,0,0,0,0,0,5.72,C
PROD_04601,Beverage Item #4601,Beverages & Drinks,155.2,1.9,8.5,0.2,0.6,8.5,78.6,0.0,0,0,1,1,0,1.72,E
PROD_04602,Lean Protein #4602,Lean Proteins & Poultry,180.4,31.4,1.9,0.1,3.9,0.4,427.6,3.4,0,0,0,0,1,8.64,A
PROD_04603,Beverage Item #4603,Beverages & Drinks,186.0,1.4,3.3,0.2,0.4,3.3,26.9,0.0,1,0,0,1,0,2.03,E
PROD_04604,Prepared Meal #4604,Fast Food & Prepared Meals,560.2,17.7,38.7,4.8,20.0,5.7,932.8,4.8,1,1,0,0,0,2.1,E
PROD_04605,Superfood Oil/Nut #4605,Superfoods & Healthy Oils,136.1,5.3,5.7,3.8,20.1,1.0,35.7,1.4,0,0,0,0,1,7.19,B
PROD_04606,Beverage Item #4606,Beverages & Drinks,198.4,0.6,46.0,0.0,0.4,7.0,105.0,0.0,0,0,1,0,0,1.08,E
PROD_04607,Nutrition Shake/Supplement #4607,Dietary Supplements & Shakes,208.1,20.3,7.6,4.0,6.8,7.6,116.6,1.6,0,0,0,0,0,8.02,A
PROD_04608,Grain/Legume #4608,Whole Grains & Legumes,135.0,16.7,42.2,11.6,1.8,1.1,21.9,0.8,0,0,0,0,0,8.47,A
PROD_04609,Nutrition Shake/Supplement #4609,Dietary Supplements & Shakes,302.3,19.8,6.7,2.3,4.7,6.7,314.4,1.7,0,0,0,0,0,7.26,B
PROD_04610,Condiment #4610,Condiments & Sauces,99.1,1.6,29.5,0.2,13.8,16.3,1114.9,2.8,1,0,0,0,0,1.65,E
PROD_04611,Prepared Meal #4611,Fast Food & Prepared Meals,465.6,30.0,41.7,4.3,14.1,12.4,1423.8,14.1,0,0,0,0,0,4.92,D
PROD_04612,Nutrition Shake/Supplement #4612,Dietary Supplements & Shakes,296.9,40.2,18.1,4.3,1.7,4.0,268.3,0.6,0,0,0,0,0,8.81,A
PROD_04613,Superfood Oil/Nut #4613,Superfoods & Healthy Oils,247.8,2.4,1.4,1.1,16.0,1.4,38.7,2.1,0,0,0,0,1,8.23,A
PROD_04614,Fresh Produce Item #4614,Whole Foods & Produce,81.4,3.2,9.5,7.3,1.2,9.5,20.6,0.2,0,0,0,0,0,7.18,B
PROD_04615,Lean Protein #4615,Lean Proteins & Poultry,169.5,42.9,4.3,0.3,4.9,1.6,220.6,2.2,0,0,0,0,0,8.75,A
PROD_04616,Lean Protein #4616,Lean Proteins & Poultry,186.1,36.0,1.3,0.6,3.7,1.3,321.2,2.2,0,0,0,0,0,7.99,B
PROD_04617,Processed Snack #4617,Processed Snacks & Sweets,326.8,5.1,45.3,1.2,28.2,21.8,780.7,10.4,0,0,0,0,0,3.43,E
PROD_04618,Fresh Produce Item #4618,Whole Foods & Produce,53.1,2.4,14.4,4.1,1.0,11.7,25.7,0.3,0,0,0,0,0,4.74,D
PROD_04619,Superfood Oil/Nut #4619,Superfoods & Healthy Oils,237.1,2.8,6.4,4.2,24.3,0.8,17.4,2.3,0,0,0,0,1,8.92,A
PROD_04620,Lean Protein #4620,Lean Proteins & Poultry,117.6,37.7,4.0,1.0,5.9,1.0,399.9,1.3,0,0,0,0,1,8.26,A
PROD_04621,Lean Protein #4621,Lean Proteins & Poultry,233.4,31.6,1.7,1.0,10.2,0.4,245.5,0.8,0,0,0,0,1,8.46,A
PROD_04622,Prepared Meal #4622,Fast Food & Prepared Meals,618.3,33.6,85.9,2.1,29.5,7.4,1354.6,9.4,0,0,0,0,0,5.09,C
PROD_04623,Prepared Meal #4623,Fast Food & Prepared Meals,667.6,22.4,42.5,1.6,44.5,20.8,1044.6,4.9,0,0,0,0,0,5.43,C
PROD_04624,Lean Protein #4624,Lean Proteins & Poultry,129.3,25.4,3.2,0.2,5.5,1.6,99.9,0.7,0,0,0,0,0,8.91,A
PROD_04625,Condiment #4625,Condiments & Sauces,140.3,0.5,3.1,0.4,16.6,1.5,354.7,0.2,1,0,0,0,0,3.2,E
PROD_04626,Processed Snack #4626,Processed Snacks & Sweets,325.1,5.9,48.4,0.9,23.2,38.7,331.4,10.2,1,0,0,1,0,1.71,E
PROD_04627,Processed Snack #4627,Processed Snacks & Sweets,465.3,5.5,49.6,2.6,17.4,26.7,465.3,10.3,0,0,0,0,0,5.07,C
PROD_04628,Lean Protein #4628,Lean Proteins & Poultry,169.0,21.5,4.6,0.9,6.2,0.4,238.2,0.8,0,0,0,0,0,8.92,A
PROD_04629,Processed Snack #4629,Processed Snacks & Sweets,401.8,2.6,42.4,2.8,26.4,12.3,268.1,9.3,0,0,0,0,0,4.25,D
PROD_04630,Beverage Item #4630,Beverages & Drinks,73.3,1.5,28.9,0.4,0.9,28.9,38.6,0.0,0,0,0,1,0,1.0,E
PROD_04631,Beverage Item #4631,Beverages & Drinks,35.0,1.0,35.6,0.0,0.9,17.3,82.3,0.0,0,0,0,0,0,1.0,E
PROD_04632,Prepared Meal #4632,Fast Food & Prepared Meals,716.5,13.6,55.7,5.7,42.7,10.6,1518.8,15.7,1,0,0,0,0,2.43,E
PROD_04633,Condiment #4633,Condiments & Sauces,115.2,0.4,25.3,0.2,6.1,21.9,1197.2,1.0,1,0,0,0,1,1.0,E
PROD_04634,Superfood Oil/Nut #4634,Superfoods & Healthy Oils,240.5,7.7,1.7,1.7,14.2,0.0,7.9,3.8,0,0,0,0,1,5.96,C
PROD_04635,Processed Snack #4635,Processed Snacks & Sweets,285.1,5.4,60.0,1.6,26.0,19.8,305.5,7.9,0,1,0,1,0,2.14,E
PROD_04636,Nutrition Shake/Supplement #4636,Dietary Supplements & Shakes,253.7,32.7,15.8,6.0,4.0,5.7,339.9,1.8,0,0,0,1,0,7.8,B
PROD_04637,Nutrition Shake/Supplement #4637,Dietary Supplements & Shakes,276.8,16.0,6.0,6.0,2.4,6.0,267.1,1.8,0,0,0,0,0,8.11,A
PROD_04638,Processed Snack #4638,Processed Snacks & Sweets,342.2,5.9,41.1,2.9,27.0,18.6,377.4,9.2,1,0,0,1,0,2.98,E
PROD_04639,Condiment #4639,Condiments & Sauces,64.5,0.4,27.5,0.9,7.9,5.9,913.2,1.9,1,0,0,0,0,1.0,E
PROD_04640,Grain/Legume #4640,Whole Grains & Legumes,166.9,15.5,34.2,9.7,3.1,3.7,34.3,0.3,0,0,0,0,0,8.17,A
PROD_04641,Dairy Product #4641,Dairy & Cheese,306.6,12.3,15.8,0.0,27.9,2.9,251.7,4.9,0,0,0,0,0,5.54,C
PROD_04642,Dairy Product #4642,Dairy & Cheese,209.5,8.1,14.0,0.0,12.2,10.5,387.5,12.2,0,0,0,1,0,1.83,E
PROD_04643,Processed Snack #4643,Processed Snacks & Sweets,526.3,4.8,41.1,0.9,9.1,18.3,626.0,8.5,0,1,0,1,0,1.54,E
PROD_04644,Condiment #4644,Condiments & Sauces,135.6,1.5,30.0,0.6,13.7,2.6,267.7,1.0,1,0,0,0,0,4.36,D
PROD_04645,Dairy Product #4645,Dairy & Cheese,326.3,6.5,10.8,0.0,13.0,6.4,379.5,7.4,0,0,0,1,0,2.97,E
PROD_04646,Dairy Product #4646,Dairy & Cheese,224.5,23.1,16.8,0.0,6.6,15.9,631.6,6.6,0,0,1,0,0,3.81,D
PROD_04647,Processed Snack #4647,Processed Snacks & Sweets,518.4,2.9,65.5,1.5,16.0,43.2,604.4,10.5,0,0,0,1,0,3.32,E
PROD_04648,Dairy Product #4648,Dairy & Cheese,88.0,21.6,17.0,0.0,26.5,15.3,587.2,17.2,0,0,0,0,0,5.84,C
PROD_04649,Condiment #4649,Condiments & Sauces,170.5,1.8,31.5,0.5,2.4,19.3,728.7,2.4,0,0,0,0,0,1.0,E
PROD_04650,Grain/Legume #4650,Whole Grains & Legumes,341.0,11.1,35.4,11.3,4.2,0.6,113.8,0.9,0,0,0,0,0,8.01,A
PROD_04651,Grain/Legume #4651,Whole Grains & Legumes,227.9,14.7,42.1,9.8,3.6,3.8,170.1,0.8,0,0,0,0,0,7.36,B
PROD_04652,Processed Snack #4652,Processed Snacks & Sweets,495.1,4.6,59.9,1.1,29.3,14.7,694.9,4.5,1,0,0,1,0,2.2,E
PROD_04653,Condiment #4653,Condiments & Sauces,99.0,1.3,33.7,0.9,1.7,10.9,493.0,0.8,1,0,0,0,0,1.0,E
PROD_04654,Processed Snack #4654,Processed Snacks & Sweets,449.2,1.9,57.3,1.8,21.3,36.0,503.7,5.6,1,0,0,1,0,1.67,E
PROD_04655,Beverage Item #4655,Beverages & Drinks,34.9,1.9,29.5,0.2,0.1,27.7,91.7,0.0,1,0,0,1,0,1.0,E
PROD_04656,Fresh Produce Item #4656,Whole Foods & Produce,34.4,1.1,8.1,6.9,0.3,8.1,48.6,0.3,0,0,0,0,0,6.37,C
PROD_04657,Beverage Item #4657,Beverages & Drinks,91.8,1.0,5.6,0.1,0.7,5.6,29.4,0.0,1,0,0,1,0,1.21,E
PROD_04658,Dairy Product #4658,Dairy & Cheese,363.3,6.5,4.8,0.0,6.9,4.8,43.1,2.1,0,0,0,0,0,5.05,C
PROD_04659,Fresh Produce Item #4659,Whole Foods & Produce,69.2,1.5,21.3,4.3,0.4,12.3,5.1,0.1,0,0,0,0,0,3.4,E
PROD_04660,Beverage Item #4660,Beverages & Drinks,194.7,2.0,1.2,0.3,0.7,1.2,88.1,0.0,1,0,1,1,0,1.84,E
PROD_04661,Dairy Product #4661,Dairy & Cheese,276.5,16.7,14.0,0.0,25.7,5.0,335.0,9.6,0,0,0,0,0,4.71,D
PROD_04662,Processed Snack #4662,Processed Snacks & Sweets,446.4,3.5,73.1,2.0,22.6,40.4,710.0,2.8,1,1,1,0,0,1.0,E
PROD_04663,Condiment #4663,Condiments & Sauces,116.5,1.9,18.2,1.2,1.8,11.7,818.1,1.8,1,0,0,0,0,1.0,E
PROD_04664,Grain/Legume #4664,Whole Grains & Legumes,259.0,10.8,57.7,7.8,3.5,2.6,179.1,0.7,0,0,0,0,0,5.4,C
PROD_04665,Lean Protein #4665,Lean Proteins & Poultry,183.2,27.4,4.5,0.8,6.5,1.3,184.8,0.7,0,0,0,0,0,8.51,A
PROD_04666,Lean Protein #4666,Lean Proteins & Poultry,122.0,39.2,0.2,0.2,6.1,0.2,259.2,2.8,0,0,0,0,0,8.71,A
PROD_04667,Nutrition Shake/Supplement #4667,Dietary Supplements & Shakes,316.0,26.6,23.1,4.1,5.3,6.5,69.1,0.9,0,0,0,1,0,5.81,C
PROD_04668,Grain/Legume #4668,Whole Grains & Legumes,199.8,15.3,44.4,8.8,1.6,4.1,9.0,0.5,0,0,0,0,0,7.82,B
PROD_04669,Prepared Meal #4669,Fast Food & Prepared Meals,915.3,37.2,78.7,4.6,52.5,9.2,653.8,8.1,0,1,0,1,0,3.5,D
PROD_04670,Processed Snack #4670,Processed Snacks & Sweets,340.4,5.0,42.0,1.5,8.3,30.3,703.5,2.8,0,0,0,1,0,2.67,E
PROD_04671,Dairy Product #4671,Dairy & Cheese,100.7,10.0,16.2,0.0,11.6,13.5,243.3,11.6,0,0,0,0,0,4.76,D
PROD_04672,Beverage Item #4672,Beverages & Drinks,26.9,1.6,29.7,0.2,0.7,9.4,99.1,0.0,1,0,1,1,0,1.0,E
PROD_04673,Beverage Item #4673,Beverages & Drinks,104.3,0.0,31.4,0.2,0.6,31.4,94.5,0.0,0,0,1,1,0,1.0,E
PROD_04674,Grain/Legume #4674,Whole Grains & Legumes,152.9,11.3,65.0,6.3,4.3,4.1,91.8,1.0,0,0,0,0,0,5.37,C
PROD_04675,Processed Snack #4675,Processed Snacks & Sweets,253.3,2.8,43.3,2.0,8.9,22.2,153.1,2.6,0,0,0,1,0,2.13,E
PROD_04676,Condiment #4676,Condiments & Sauces,165.3,0.8,34.7,0.2,3.4,14.8,1242.0,1.1,0,0,0,1,0,1.0,E
PROD_04677,Lean Protein #4677,Lean Proteins & Poultry,244.5,35.1,3.7,0.8,2.4,1.0,106.0,2.4,0,0,0,0,0,8.48,A
PROD_04678,Superfood Oil/Nut #4678,Superfoods & Healthy Oils,170.1,1.1,5.1,2.8,21.3,1.2,6.9,3.1,0,0,0,0,1,8.46,A
PROD_04679,Processed Snack #4679,Processed Snacks & Sweets,470.5,3.4,63.5,2.0,16.1,39.6,662.2,4.1,1,1,0,1,0,1.0,E
PROD_04680,Lean Protein #4680,Lean Proteins & Poultry,234.9,36.3,0.3,0.3,5.3,0.3,151.6,2.3,0,0,0,0,1,8.99,A
PROD_04681,Prepared Meal #4681,Fast Food & Prepared Meals,781.7,22.4,40.1,3.4,21.1,15.3,805.4,17.4,0,1,0,0,0,4.09,D
PROD_04682,Lean Protein #4682,Lean Proteins & Poultry,184.5,28.2,1.5,0.6,6.8,0.6,123.6,3.0,0,0,0,0,0,8.89,A
PROD_04683,Superfood Oil/Nut #4683,Superfoods & Healthy Oils,202.5,9.0,3.7,2.7,13.8,0.3,47.0,3.9,0,0,0,0,1,5.4,C
PROD_04684,Condiment #4684,Condiments & Sauces,40.9,0.8,7.1,1.4,3.2,7.1,298.7,2.8,0,0,1,1,0,1.0,E
PROD_04685,Grain/Legume #4685,Whole Grains & Legumes,187.7,11.0,50.6,11.7,2.0,1.4,90.3,0.4,0,0,0,0,0,6.65,B
PROD_04686,Lean Protein #4686,Lean Proteins & Poultry,169.7,29.4,4.1,0.2,3.4,1.0,324.9,0.6,0,0,0,0,0,8.46,A
PROD_04687,Lean Protein #4687,Lean Proteins & Poultry,167.9,37.8,0.4,0.1,6.8,0.2,425.7,2.5,0,0,0,0,0,8.19,A
PROD_04688,Nutrition Shake/Supplement #4688,Dietary Supplements & Shakes,144.7,32.0,9.2,7.4,9.0,0.5,277.7,0.7,0,0,1,0,0,8.45,A
PROD_04689,Lean Protein #4689,Lean Proteins & Poultry,193.4,24.4,3.9,0.5,7.9,1.4,216.5,0.5,0,0,0,0,0,7.87,B
PROD_04690,Processed Snack #4690,Processed Snacks & Sweets,341.7,3.1,62.3,1.1,23.4,45.0,711.8,8.5,0,0,0,1,0,1.0,E
PROD_04691,Grain/Legume #4691,Whole Grains & Legumes,210.6,9.9,38.7,8.5,3.1,3.1,88.0,0.5,0,0,0,0,0,7.35,B
PROD_04692,Beverage Item #4692,Beverages & Drinks,74.8,1.9,25.3,0.1,0.9,25.3,29.3,0.0,0,0,0,1,0,1.0,E
PROD_04693,Beverage Item #4693,Beverages & Drinks,238.5,2.0,58.9,0.3,0.3,30.8,78.5,0.0,1,0,0,0,0,1.0,E
PROD_04694,Prepared Meal #4694,Fast Food & Prepared Meals,859.1,21.5,76.3,1.7,31.6,7.0,1716.9,15.1,1,0,0,1,0,2.31,E
PROD_04695,Processed Snack #4695,Processed Snacks & Sweets,408.5,2.2,37.9,1.9,15.8,36.1,534.3,10.4,1,1,0,0,0,1.5,E
PROD_04696,Beverage Item #4696,Beverages & Drinks,151.6,0.4,35.7,0.2,0.4,35.7,101.2,0.0,1,0,0,1,0,1.0,E
PROD_04697,Superfood Oil/Nut #4697,Superfoods & Healthy Oils,170.9,2.8,2.3,2.3,11.7,0.7,30.6,1.1,0,0,0,0,1,5.0,C
PROD_04698,Fresh Produce Item #4698,Whole Foods & Produce,67.3,1.9,5.2,5.2,0.4,5.2,20.7,0.0,0,0,0,0,0,7.79,B
PROD_04699,Processed Snack #4699,Processed Snacks & Sweets,508.5,3.7,45.1,2.2,21.5,30.5,404.3,3.2,0,0,0,1,0,3.77,D
PROD_04700,Superfood Oil/Nut #4700,Superfoods & Healthy Oils,236.3,1.4,2.7,2.3,10.4,0.4,8.4,2.4,0,0,0,0,1,8.26,A
PROD_04701,Prepared Meal #4701,Fast Food & Prepared Meals,372.6,34.4,74.5,5.0,21.5,9.8,1049.1,13.2,0,0,0,1,0,4.71,D
PROD_04702,Fresh Produce Item #4702,Whole Foods & Produce,100.1,2.5,6.1,6.1,1.5,5.8,17.9,0.3,0,0,0,0,1,8.46,A
PROD_04703,Grain/Legume #4703,Whole Grains & Legumes,172.2,6.6,31.8,14.4,3.9,2.0,179.9,0.7,0,0,0,0,0,8.05,A
PROD_04704,Prepared Meal #4704,Fast Food & Prepared Meals,574.7,36.0,89.0,5.1,48.0,9.2,945.8,7.4,0,0,0,0,0,5.91,C
PROD_04705,Fresh Produce Item #4705,Whole Foods & Produce,35.5,2.8,7.2,5.7,0.4,7.2,23.7,0.1,0,0,0,0,1,7.76,B
PROD_04706,Dairy Product #4706,Dairy & Cheese,172.0,12.4,10.9,0.0,28.3,8.3,369.7,8.3,1,0,0,0,0,3.69,D
PROD_04707,Prepared Meal #4707,Fast Food & Prepared Meals,689.2,37.1,84.1,3.1,38.6,4.9,1061.4,12.5,0,0,0,1,0,4.29,D
PROD_04708,Beverage Item #4708,Beverages & Drinks,135.6,0.0,57.6,0.1,0.8,53.7,87.5,0.0,0,0,1,1,0,1.0,E
PROD_04709,Dairy Product #4709,Dairy & Cheese,269.5,22.9,3.1,0.0,23.1,3.1,146.6,4.1,0,0,0,0,0,7.05,B
PROD_04710,Fresh Produce Item #4710,Whole Foods & Produce,65.3,2.1,19.8,5.0,0.7,4.5,6.0,0.3,0,0,0,0,0,6.33,C
PROD_04711,Grain/Legume #4711,Whole Grains & Legumes,145.0,12.4,46.9,8.6,4.5,1.9,105.7,0.3,0,0,0,0,1,8.33,A
